,id,price,floor,max_floor,year,type,total_square,kitchen_square,living_square,planning,rooms,toilet,view,balcony,renovation,ceiling,elevator,parking,building,inside,court,additionally,source,consultant,name,address,description
1538,2198190636,3400000,2.0,5.0,2012,Вторичка,42.2,,,смежные,студия ,совмещенный,на улицу,балкон,косметический,2.8,,открытая во дворе,кирпичный,,,"мебель, кондиционер","

 Жилфонд Абакан
 
",Агентство,"Квартира-студия, 42,2 м², 2/5 эт.","Республика Хакасия, Абакан, ул. Некрасова, 8","Продаётся квартира студия, расположенная на 2 этаже. В квартире сделан хороший ремонт. Установлены натяжные потолки, на полу ламинат, в зоне кухни и ванной полы с подогревом. В квартире остаётся кухонный гарнитур с встроенной техникой, угловой шкаф купе, кондиционер. В шаговой доступности торговые центры, детский сад ""Золушка"", школа №11. Возможен торг! Поможем с оформлением ипотеки под низкий процент. "
1539,1746034247,5850000,1.0,9.0,1985,Вторичка,70.0,10.0,60.0,изолированные,4 ,раздельный,"на улицу, во двор",нет,евро,2.5,1 pass ,открытая во дворе,монолитный,,"детская площадка, спортивная площадка","мебель, бытовая техника, гардеробная","

 Андрей
 
",Частное лицо,"4-к. квартира, 70 м², 1/9 эт.","Республика Хакасия, Абакан, ул. Крылова, 73","4х комнатная квартира в хорошем состоянии , первый этаж, выход окон на две стороны двора, с лицевой стороны дома вид из окон на парк и детскую площадку. "
1540,2166253645,4250000,6.0,9.0,1989,Вторичка,59.7,8.8,,изолированные,3 ,раздельный,"на улицу, во двор",лоджия,косметический,,1 pass ,,кирпичный,,,,"

 Жилфонд Абакан
 
",Агентство,"3-к. квартира, 59,7 м², 6/9 эт.","Республика Хакасия, Абакан, ул. Щетинкина, 63","3-комнатная квартира в самом центре города Абакана!  Продается квартира улучшенной планировки. Сама квартира теплая, чистая. Окна выходят на две стороны, качественная фурнитура ПВХ, есть лоджия, на полах линолеум, комнаты изолированные, санузел раздельный. В доме сделан капитальный ремонт, соседи все хорошие. Долгов, обременений нет.  Сам дом расположен в центре города, для комфортного проживания есть все необходимое в шаговой доступности: дет.сад Дельфин сразу во дворе, № 25 школа (300 м), рынок Сельскохозяйственный, различные магазины , аптеки, фитнес залы, автобусные остановки и т.д. Прекрасный вариант для большой дружной семьи, кто хочет квартиру с хорошей шумоизоляцией, но жить в центре города!  Звоните, договоримся о времени показа! "
1541,2161499949,4299999,4.0,5.0,,Вторичка,73.0,,,изолированные,2 ,раздельный,во двор,балкон,евро,,,открытая во дворе,кирпичный,,"спортивная площадка, детская площадка",,"

 АН «ВАШ РИЭЛТОР»
 
",Агентство,"2-к. квартира, 73 м², 4/5 эт.","Республика Хакасия, Абакан, Северный пр., 3А","  Уютная квартира в развитом районе нашего города. Вся инфраструктура в шаговой доступности. Тихий двор, в котором находятся хорошая детская площадка, большая парковка. Добротный кирпичный дом позволит Вам насладится тишиной и комфортом. В квартире выполнен косметический ремонт, окна ПВХ, в ванной комнате кафель, высокие потолки. Рассмотрим любой вид расчёта. Помощь в оформлении ипотеки по самым выгодным условиям. Просмотр в удобное для Вас время.  "
1542,2205527657,7200000,2.0,9.0,2003,Вторичка,79.3,,,изолированные,4 ,раздельный,"на улицу, во двор",лоджия,косметический,,1 pass 0 cargo,открытая во дворе,панельный,,детская площадка,"мебель, гардеробная","

 Анна
 
",Частное лицо,"4-к. квартира, 79,3 м², 2/9 эт.","Республика Хакасия, Абакан, Северный пр., 3","Квартира находится на втором этаже девятиэтажного дома. В районе развита инфраструктура: Школы и детские сады, парки,бассейн,рынок,поликлиники. (в шаговой доступности).Две лоджии, хорошая планировка.В квартире выполнен новый ремонт. "
1543,2146082385,5500000,4.0,9.0,2000,Вторичка,76.9,12.0,50.0,,2 ,,,,,,,,кирпичный,,,,"

 Глобус-Недвижимость
 
",Агентство,"2-к. квартира, 76,9 м², 4/9 эт.","Республика Хакасия, Абакан, ул. Пушкина, 38","Продам отличную 2-х комнатную квартиру, S=77 м2.Квартира в престижном кирпичном доме на ул. Пушкина, район автовокзала.В квартире огромная лоджия, выход на лоджию из обеих комнат. Застеклена, утеплена. Санузел раздельный, есть отдельная прачечная, в которой можно стирать, гладить и сушить вещи.В квартире полностью сделан ремонт. Готова к заселению.Остается вся мебель - качественная, дорогая.В подъезде установлено личное видеонаблюдение за дверью и площадкой. Лифт грузовой.В шаговой доступности школы, детсады, центральный рынок, автовокзал, остановки общественного транспорта на все направления города и др.Один собственник, документы проверены службой юридического контроля, готовы к сделке. Подходит под ипотеку, маткапитал, сертификат. Поможем оформить ипотеку в любом банке города.   "
1544,2159367189,2650000,4.0,4.0,1963,Вторичка,43.0,,,смежные,2 ,совмещенный,на улицу,нет,косметический,,0 pass 0 cargo,,кирпичный,,,,"

 ЦАЖ «Аренда19РФ»
 
",Агентство,"2-к. квартира, 43 м², 4/4 эт.","Республика Хакасия, Абакан, ул. Островского, 22"," Продается двухкомнатная квартира на четвертом этаже четырехэтажного кирпичного дома. В квартире произведена перепланировка (узаконена) гостиная объедена с кухней. имеется гардеробная, санузел совмещен. В доме произведен капитальный ремонт. Для любителей попариться, практически через дорогу находится баня ""Мылча"", 5 минут ходьбы до центрального рынка и УПК, откуда Вы можете уехать на любом виде транспорта в любой район города. Дом расположен в тихом, спальном районе, в котором, практически все жители живут, чуть-ли не с самого рождения и знают друг друга в лицо. Магазины, аптека, поликлиника, почта, библиотека - все рядом, нужно только выйти из подъезда. У Вас есть дети? Рядом детские сады ""Тополек"" и ""Кристаллик"". Дорога до школы №2 займет у Вашего ребенка не более 3х минут по безопасной дороге. Зимой на территории школы заливают бесплатный каток для всех любителей активного отдыха. В микрорайоне разбит уютный парк с фонтаном, детскими и спортивными площадками, где летом устраиваются праздники и концерты, а зимой устанавливается елка.  Звоните, подробности расскажу по телефону. "
1545,2187778935,4900000,3.0,9.0,1977,Вторичка,60.9,,,изолированные,3 ,совмещенный,"на улицу, во двор",балкон,косметический,,,открытая во дворе,кирпичный,,"детская площадка, спортивная площадка","мебель, гардеробная","

 Агентство недвижимости ЭВЕРЕСТ
 
",Агентство,"3-к. квартира, 60,9 м², 3/9 эт.","Республика Хакасия, Абакан, ул. Пушкина, 100","Предлагаю замечательную 3 комнатную квартиру площадью 60.9м2 в отличном районе, в самом центре города. Квартира готова к вашему переезду. Выполнен хороший ремонт. Окна расположены во двор и на улицу. Два застекленных балкона. Мебель по договоренности. Квартира очень теплая и светлая. Уютный двор, детская площадка. Рядом расположен детский сад, спортивные площадки, магазины, Черногорский парк. Квартира без обременений, один собственник.  Поможем оформить ипотеку по низкой процентной ставке, маткапитал. Юридическое сопровождение сделки. "
1546,2132287955,6999999,1.0,5.0,1992,Вторичка,54.0,12.0,35.0,изолированные,2 ,раздельный,"на улицу, во двор",лоджия,требует ремонта,2.5,0 pass ,открытая во дворе,кирпичный,,,,"

 варвара
 
",Частное лицо,"2-к. квартира, 54 м², 1/5 эт.","Республика Хакасия, Абакан, ул. Тельмана, 83","В центре города,   Под магазин, офис, салон двухкомнатную улучшенной планировки, в центре города. Лоджия со стороны улицы. Первый этаж. Один собственник. Без торга. "
1547,2175224037,5600000,7.0,9.0,2020,Вторичка,71.0,11.0,,"смежные, изолированные",3 ,раздельный,"на улицу, во двор",балкон,дизайнерский,2.7,nan1 cargo,открытая во дворе,кирпичный,,"закрытая территория, детская площадка, спортивная площадка",,"

 Ольга Александровна
 
",Агентство,"3-к. квартира, 71 м², 7/9 эт.","Республика Хакасия, Абакан, ул. Кирова, 206А",Новый домРемонт в процессе 
1548,2090916609,3200000,1.0,5.0,,Вторичка,62.0,6.0,,изолированные,3 ,раздельный,"на улицу, во двор",нет,косметический,,0 pass 0 cargo,открытая во дворе,панельный,,"детская площадка, спортивная площадка",,"

 Агентство недвижимости ЭВЕРЕСТ
 
",Агентство,"3-к. квартира, 62 м², 1/5 эт.","Республика Хакасия, Абакан, Аскизская ул., 174","Для семьи с детьми желающей приобрести свое жилье, продается трехкомнатная квартира в тихом спальном районе города Абакана. Дом панельный. Квартира светлая, уютная. Окна расположены на обе стороны (во двор и на улицу).Сан.узел раздельный. Вокруг дома развитая инфраструктура. Рядом расположены детский сад, школа, магазины. Поможем оформить ипотеку по низкой процентной ставке, мат.капитал. Юридическое сопровождение сделки.  "
1549,1050445389,1300000,1.0,3.0,,Вторичка,30.0,7.0,23.0,смежные,2 ,совмещенный,во двор,нет,,,0 pass 0 cargo,,панельный,,,,"

 александр
 
",Частное лицо,"2-к квартира, 30 м², 1/3 эт.","Республика Хакасия, Абакан, квартал Молодёжный, 8","продам двухкомнатную на первом этаже, с/у совмещен. Пластиковые окна. Продажа от собственника. Квартира угловая, очень тёплая и светлая. Три окна. КУХНЯ С ОКНОМ. Сейчас квартира сдана в аренду. Звоните, пишите, смотрите, договоримся. Риэлтору за помощь в продаже - вознаграждение. Не отвечаю на звонок или не доступен, пишите- перезвоню. "
1550,2075260417,4180000,1.0,9.0,,Вторичка,78.0,9.0,40.0,изолированные,4 ,раздельный,во двор,балкон,косметический,2.6,1 pass ,открытая во дворе,панельный,,детская площадка,,"

 Светлана
 
",Агентство,"4-к. квартира, 78 м², 1/9 эт.","Республика Хакасия, Абакан, Северный пр., 3","Дом находится в 4 микрорайоне, во дворе. Рядом школа, гимназия, детские сады, рынок, набережная, банки, остановка( очень удобное расположение). Окна ПВХ, балконы остеклены. Санузел в кафеле. Документы в порядке. "
1551,2173143112,2550000,2.0,5.0,1972,Вторичка,44.4,5.1,31.1,,2 ,совмещенный,,балкон,косметический,,,,панельный,,,мебель,"

 Этажи
 
",Агентство,"2-к. квартира, 44,4 м², 2/5 эт.","Республика Хакасия, Абакан, Пирятинская ул., 29","2-хкомнатная квартира в МПС по улице Пирятинская. Средний ремонт, пластиковые окна выходят на две стороны, санузел совмещен, балкон не застеклен. Диван, компьютерный стол, шкафы в спальне остаются.  Развитая инфраструктура, рядом школы №9 и №26, несколько детских садов, супермаркеты Ролби, Пятерочка, дискаунер Батон. В пешей доступности Комсомольский парк для прогулок.  Приобретая квартиру с компанией Этажи, вы можете быть уверены в чистоте и безопасности сделки. Наш юрист и ипотечный специалист помогут Вам сэкономить время на покупку, а так же сэкономить деньги на ипотечной ставке! Звоните! "
1552,1816991624,6000000,9.0,12.0,,Вторичка,93.2,13.5,51.3,,3 ,,"на улицу, во двор",лоджия,,,2 pass 4 cargo,открытая во дворе,монолитный,,"детская площадка, спортивная площадка",,"

 Татьяна
 
",Частное лицо,"3-к. квартира, 93,2 м², 9/12 эт.","Республика Хакасия, Абакан, ул. Кирова, 120к2","ЦЕНТР ГОРОДА!!! Продам 3 комнатную квартиру в  элитном доме 93,2 м2, два санузла, ЛИФТ 2 шт, в т.ч. грузовой !!!. Квартира расположена в центре города, рядом две школы, несколько детских садов, парк Победы. Квартира на три стороны. "
1553,2173700979,3140000,8.0,9.0,1974,Вторичка,43.0,,,изолированные,2 ,совмещенный,"на улицу, во двор",балкон,косметический,2.8,1 pass 0 cargo,открытая во дворе,кирпичный,,,"мебель, бытовая техника, гардеробная","

 Этажи
 
",Агентство,"2-к. квартира, 43 м², 8/9 эт.","Республика Хакасия, Абакан, ул. Щетинкина, 40","Продается квартира в самом центре города, в шаговой доступности школа, садик, супермаркеты, остановка прямо возле дома уехать можно куда угодно. Дом теплый, двор тихий, соседи хорошие. В подъезде недавно был ремонт первого этажа. Квартира теплая с хорошей шумоизоляцией соседей не слышно, сделан косметический ремонт, совмещённый просторный сан узел в кафеле, сделан косметический ремонт, балкон застеклен, в квартире не душно и всегда светло, в прихожей есть гардеробная которую можно использовать как кладовку. Новым собственникам остается вся мебель!!! Торг!!! "
1554,2024013198,3995000,8.0,16.0,сдан,Новостройки,44.8,12.0,22.0,,1 ,,во двор,лоджия,без отделки,,,,кирпичный,,,,"

 Наталья
 
",Агентство,"1-к. квартира, 44,8 м², 8/16 эт.","пр-т Дружбы Народов, д. 43","Предлагается к продаже квартира в элитном жилом комплексе «ОТРАЖЕНИЕ», который располагается на пересечении проспекта Дружбы Народов и улицы Авиаторов. Панорамное остекление помещения придает много света и пространства квартире, средний этаж – красивый вид из окна, широкие подъезды и лестничные пролеты, скоростные и малошумные лифты – преимущество данного ЖК. Огороженная территория комплекса, закрытый двор с детскими и спортивными площадками, подземная парковка, отличная инфраструктура - магазины, офисы и кафе.В квартире произведен частичный ремонт (укладка кафеля (Испания - мрамор) в санузле, фартука на кухни, утеплен пол на лоджии, закуплена сантехника (Инсталляция ""Grohe"", ванна ""Huskarl"" 1.7 м (в комплекте слив-перелив, каркас, панель, крепление для панели), Раковина с пьедесталом (Италия), Керамогранит (Италия) на кухню и коридор (см. фото), Ламинат (Германия) 33 кл. для комнаты (см. фото), оплачен натяжной потолок для санузла (со встроенными светильниками Экола- см. фотоПродажа от собственника. Без торга. "
1555,2157135257,2050000,4.0,7.0,2018,Вторичка,25.6,,,,студия ,раздельный,во двор,балкон,евро,2.7,nan1 cargo,открытая во дворе,кирпичный,,"детская площадка, спортивная площадка","мебель, бытовая техника","

 Евгений
 
",Частное лицо,"Квартира-студия, 25,6 м², 4/7 эт.","Республика Хакасия, Абакан, ул. Некрасова, 45","Продам от собственника прекрасную студию в самом новом и бытроразвивающемся районе Арбан.В квартире сделан качественный ремонт, заменена входная дверь на новую, ванная комната и туалет в кафельной плитке.  Удобная транпортная развязка, за домом автобусная остановка. Во дворе детский сад Дашенька, начато строительство школы.ВНИМАНИЕ, квартира продаётся вместе с мебелью, можно реально заходить и жить! "
1556,2205767251,1900000,1.0,5.0,1983,Вторичка,60.8,,,изолированные,3 ,совмещенный,,нет,косметический,,0 pass 0 cargo,открытая во дворе,панельный,,,,"

 Этажи
 
",Агентство,"3-к. квартира, 60,8 м², 1/5 эт.","Красноярский край, г.о. Минусинск, рабочий пос. Зелёный Бор, ул. Журавлёва, 4"," - Предлагаем светлую, уютную 3-х комн. квартиру 60,8 кв.м. на 1 этаже 5-ти этажного панельного дома.   - Удобная планировка - комнаты все изолированные.   - Окна ПВХ, санузел совмещен/в кафеле.   - В квартире сделан очень хороший современный ремонт с использованием качественных материалов.   - В шаговой доступности аптека, различные магазины, школа, детский сад.   - Юридическое сопровождение на всех этапах сделки.   - Гарантия безопасности сделки (выдаем сертификат).   - Помощь в оформлении ипотеки по сниженной %-ой ставке. "
1557,1981261847,5100000,7.0,9.0,,Вторичка,69.0,13.0,,,2 ,,,балкон,,,,,кирпичный,,,,"

 ЕЛЕНА
 
",Агентство,"2-к. квартира, 69 м², 7/9 эт.","Республика Хакасия, Абакан, ул. Кирова, 204А","Продам шикарную двушку, трешку студию. Застройщик Мех кол 8.Сделан хороший ремонт.Подходит под все виды расчётов.Звоните. Помогу оформить вам ипотеку в удобное для вас время. "
1558,2141752820,4140000,1.0,5.0,2010,Вторичка,64.3,11.3,,изолированные,2 ,раздельный,на улицу,балкон,косметический,2.8,0 pass ,открытая во дворе,кирпичный,,,кондиционер,"

 Этажи
 
",Агентство,"2-к. квартира, 64,3 м², 1/5 эт.","Республика Хакасия, Абакан, улица Маршала Жукова, 86Б","Продается 2-х комнатная кавртира в кирпичном доме общей площадью 64,3 кв.м. Кухонная зона - 11,3кв.м. Дом 2010 года постройки. Комнаты не проходные, выходят на разные стороны. Санузел раздельный. Высота потолков 2,75 м. На полах бетонная стяжка, сверху линолеум. Балкон остеклен. Окна пластиковые, радиаторы аллюминиевые. Квартира требует частичного ремонта, замена обоев, линолеума.  В спальной комнате при продаже остается кондиционер. Инфраструктура: Детский сад золотой ключик, средняя общеобразовательная школа №5, остановки общественного транспорта, супермаркет. "
1559,2187380878,3300000,2.0,5.0,1973,Вторичка,54.5,,,изолированные,3 ,раздельный,во двор,балкон,требует ремонта,,0 pass 0 cargo,открытая во дворе,панельный,,детская площадка,мебель,"

 Агентство недвижимости ЭВЕРЕСТ
 
",Агентство,"3-к. квартира, 54,5 м², 2/5 эт.","Республика Хакасия, Абакан, ул. Кати Перекрещенко, 16","3-х комн. квартиру на против рынка ""Северный"", преображенского парка. Хорошее состояние, теплая. Все окна ПВХ, балконная дверь и дверь на веранду-лоджию (пл. 7,6 кв.м.)  "
1560,2149527595,2620000,4.0,5.0,1973,Вторичка,44.2,6.0,,изолированные,2 ,раздельный,на улицу,балкон,косметический,,,открытая во дворе,панельный,газоснабжение,,,"

 ООО "" Южно -сибирское агентство недвижимости ""/ ЮСАН
 
",Агентство,"2-к. квартира, 44,2 м², 4/5 эт.","Республика Хакасия, Абакан, ул. Тараса Шевченко, 68",Продаем квартиру в хорошем состоянии . 
1561,1876838911,1000000,2.0,3.0,,Вторичка,25.5,6.0,,,1 ,,,нет,,,,,панельный,,,,"

 Частное лицо
 
",Агентство,"1-к. квартира, 25,5 м², 2/3 эт.","Республика Хакасия, Абакан, квартал Молодёжный","1 комн квартира,обычная 2 этаж,район тихо,живут молодые семьи,я собственник по цене можно договориться,возможен обмен авто ,можно с моей доплатой,под ипотеку,мат капитал ,рассмотрю все варианты "
1562,2115763666,1400000,2.0,2.0,1970,Вторичка,47.1,12.0,,смежные,2 ,совмещенный,"на улицу, во двор",нет,косметический,2.8,,открытая во дворе,деревянный,,,,"

 Любовь
 
",Частное лицо,"2-к. квартира, 47,1 м², 2/2 эт.","Республика Хакасия, Абакан, Новая ул., 13","Дом, в доме холодная, горячая вода. Сан. Узел(унитаз, ванна) две комнаты, кухня, коридор. Окна пластиковые, проводка новая,печное отопление, дверь железная, есть не большой огород. Углярка, дровник, проведён интернет. Соседи хорошие, рядом три магазина, остановка центральный рынок в 15- ти минутах от дома всё рядом ещё в двух шагах находится речка абакан. Всё остальные вопросы по тел. "
1563,2111343849,1900000,1.0,3.0,2016,Вторичка,31.0,,,смежные,студия ,совмещенный,во двор,балкон,,2.7,,открытая во дворе,кирпичный,,"закрытая территория, детская площадка, спортивная площадка",,"

 Илья
 
",Агентство,"Квартира-студия, 31 м², 1/3 эт.","Республика Хакасия, Абакан, микрорайон Нижняя Согра, ул. Будённого, 74Вк1","Квартира студия с ремонтом из качественных материалов, зона кухни пол керамогранит, зал линолеум Таркетт,  стены окрашены водоэмульсионной краской, коридор керамогранит, ванная стены и пол плитка. Тихий район, хорошие соседи. Окна на восток вечерами летом в квартире нет жары! Всегда есть парковочные места во дворе! "
1564,2149351402,1150000,2.0,2.0,,Вторичка,40.3,4.0,14.0,изолированные,1 ,совмещенный,"на улицу, во двор",нет,требует ремонта,2.9,0 pass 0 cargo,открытая во дворе,деревянный,,"детская площадка, спортивная площадка",,"

 Артем
 
",Частное лицо,"1-к. квартира, 40,3 м², 2/2 эт.","Республика Хакасия, Абакан, ул. Котовского, 82","Двухкомнатная квартира расположена на втором этаже двухэтажного деревянного дома. Квартира очень светлая и теплая, окна ПВХ. Рядом находится вся развитая инфраструктура (Комсомольский парк, торговый центр Май, школа 21). Дом расположен на перспективной территории комплексной застройки многоквартирными жилыми домами. Не упустите шанс приобретая эту квартиру, в ближайшем будущем получить полноценное жильё в новом доме. "
1565,2205718308,3950000,2.0,5.0,2017,Вторичка,42.3,,,изолированные,1 ,совмещенный,на улицу,лоджия,косметический,,1 pass ,открытая во дворе,монолитный,,детская площадка,мебель,"

 Этажи
 
",Агентство,"1-к. квартира, 42,3 м², 2/5 эт.","Республика Хакасия, Абакан, ул. Авиаторов, 2","Срочно продается современная однокомнатная квартира в самом востребованном районе города Абакана. В квартире произведен современный ремонт. Второй этаж. Чистые подъезды. Во дворе несколько детских площадок. Большое количество парковочных мест. В подарок остается функциональный кухонный гарнитур. В шаговой доступности есть все необходимое для комфортной жизни: магазины, детские творческие студии, салоны красоты и медицинские клиники. Документы готовы к продаже, а квартира к заселению в нее новых собственников. Звоните! "
1566,2170486490,7599999,11.0,16.0,сдан,Новостройки,70.8,10.2,38.0,"смежные, изолированные",2 ,совмещенный,на улицу,лоджия,чистовая,,1 pass 1 cargo,подземная,кирпичный,,"закрытая территория, детская площадка, спортивная площадка",,"

 Андрей
 
",Частное лицо,"2-к. квартира, 70,8 м², 11/16 эт.","пр. Дружбы Народов, д. 43","Новый дом со всеми удобствами, новая школа не далеко от дома, больница, зал. Все что нужно для комфортной жизни. Через дорогу в скором времени будет гипермаркет «Лента». Небольшая перепланировках, зал совмещен с кухней. "
1567,2203583908,3540000,8.0,9.0,2021,Вторичка,50.2,13.0,20.0,изолированные,1 ,совмещенный,"на улицу, во двор",балкон,требует ремонта,2.9,1 pass 1 cargo,открытая во дворе,кирпичный,,"детская площадка, спортивная площадка",,"

 ООО ""Антарэс""
 
",Агентство,"1-к. квартира, 50,2 м², 8/9 эт.","Республика Хакасия, Абакан, ул. Некрасова, 33","- Продам 1-комнатную квартиру общей площадью 50,2 кв.м. на 8 этаже 9 этажного монолитно - кирпичного жилого дома в микрорайоне ""Арбан"" по ул. Некрасова, 33 (дом сдан в эксплуатацию в 2021 году, застройщик МЖФ);- Квартира продается как вторичное жилье под самоотдел;- Общая площадь квартиры 50,2 кв.м., в том числе кухня 13 кв.м., жилая комната 20 кв.м., гардеробная 2 кв.м., совмещенный санузел 4 кв.м., балкон 3 кв.м.;- По вариантам расчета возможна ипотека, материнский капитал;- На лестничной площадке установлен счетчик на радиаторы отопления;- Грузопассажирский лифт;- Ограждение балкона - кирпичное и остекленное;- Благоустройство прилегающей территории включает в себя детскую и спортивную площадки, зону отдыха и озеленение. Предусмотрены открытые гостевые парковки. Первый этаж отведен под коммерческие помещения. В шаговой доступности находятся детские сады, школы, продовольственные магазины и парки;- Звоните отвечу на все дополнительные вопросы по квартире "
1568,2146175806,4580000,6.0,7.0,сдан,Новостройки,61.0,11.0,,изолированные,2 ,раздельный,"на улицу, во двор",лоджия,чистовая,,1 pass ,открытая во дворе,кирпичный,,"детская площадка, спортивная площадка",,"

 Наталья
 
",Частное лицо,"2-к. квартира, 61 м², 6/7 эт.","ул. Чертыгашева, д. 197В, корп. 1","Продам новую квартиру в тихом районе. Дом качественный, кирпичный,сдан в 2020 году. Застройщик ""Людвиг"". Рядом сад, школа, торговые центры, кинотеатр. Во дворе детская и спортивная площадки. Двор ухоженный. Квартира в стороне от лифта. В квартире: на полу ламинат (Бельгия 33 класс), качественные двери, натяжные потолки, застеклённая лоджия (на полу плитка). На кухне, на полу в рабочей зоне кафель. С соседями нулевая слышимость. "
1569,2094597786,5100000,4.0,9.0,2012,Вторичка,68.3,13.7,,изолированные,2 ,,"на улицу, во двор",лоджия,дизайнерский,,1 pass ,,кирпичный,,"детская площадка, спортивная площадка","мебель, гардеробная","

 Евгений
 
",Частное лицо,"2-к. квартира, 68,3 м², 4/9 эт.","Республика Хакасия, Абакан, ул. Стофато, 5Д","Продаётся квартира с ремонтом и мебелью, как говорится, заходи и живи. Один собственник с даты дома в эксплуатацию (август 2012 год) и один проживающий. Общая площадь 68,3 кв. м; две изолированные комнаты: одна 17 кв. м, вторая 15 кв. м; кухня 13,7 кв. м. "
1570,1903753480,8260000,5.0,5.0,,Вторичка,137.8,12.5,,,4 ,раздельный,во двор,балкон,косметический,3.0,,открытая во дворе,кирпичный,,"детская площадка, спортивная площадка",,"

 Татьяна
 
",Частное лицо,"4-к. квартира, 137,8 м², 5/5 эт.","Республика Хакасия, Абакан, Аскизская ул., 220А","Продам 4-х комнатную элитную квартиру ,5этаж/5,дом кирпичный, площадь 137,8м2, зал:42м2, спальни: 21,20,18,м2,  кухня:12,5м2,гардеробная 13м2,два балкона,один застеклен,все в шаговой доступности: 2 детских сада, школа номер 26, т.ц ""Ролби."" цена:60 тыс квадратный метр"",скидка на ремонт. или сдам в аренду,цена договорная. "
1571,2102210644,3300000,5.0,9.0,2014,Вторичка,39.4,11.8,,изолированные,1 ,совмещенный,во двор,лоджия,косметический,,nan1 cargo,открытая во дворе,кирпичный,,,"мебель, бытовая техника","

 Жилфонд Абакан
 
",Агентство,"1-к. квартира, 39,4 м², 5/9 эт.","Республика Хакасия, Абакан, пр-т Дружбы Народов, 52","Прекрасная однокомнатная квартира с мебелью! В квартире сделан свежий ремонт в приятной цветовой гамме, санузел совмещен ремонт от застройщика, окна металлопластик выходят во двор, на полах линолеум. Продается с мебелью и встроенной быт.техникой, прекрасный вариант для студентов, молодой семьи или для сдачи в аренду. Дом расположен в хорошо развитом районе, рядом есть все необходимое в шаговой доступности для комфортного проживания: детские сады, школы, набережная для прогулок, Преображенский парк, магазины,ТЦ Аллея,ветклиника, аптеки, автобусные остановки, места для парковки во дворе. Сам район спокойный.  Звоните, договоримся о просмотре! "
1572,2105655850,5250000,3.0,5.0,,Вторичка,67.3,11.0,44.0,изолированные,3 ,раздельный,"на улицу, во двор",балкон,,,,,кирпичный,,"закрытая территория, детская площадка",,"

 Метражи
 
",Агентство,"3-к. квартира, 67,3 м², 3/5 эт.","Республика Хакасия, Абакан, Пирятинская ул., 21Г","Продам отличную квартиру в кирпичном доме. Лучший средний этаж. Балкон на 2 окна. Сделан дорого стоящий ремонт, зайти и жить. Санузел раздельный. Зал соединён с кухней (узаконено), бесполезной площади нет.  Один из лучших домов в МПСе. Звоните расскажу более подробно. Показ в любое время. "
1573,2034954586,4960000,5.0,5.0,,Вторичка,79.0,9.0,,,3 ,,во двор,нет,,,,,кирпичный,,,,"

 Дарья
 
",Частное лицо,"3-к. квартира, 79 м², 5/5 эт.","Республика Хакасия, Абакан, ул. Щорса, 30",Все вопросы по телефону. 
1574,802319849,6200000,7.0,9.0,,Вторичка,65.1,9.0,,,3 ,раздельный,,балкон,косметический,,1 pass 0 cargo,открытая во дворе,панельный,,детская площадка,"мебель, бытовая техника, кондиционер","

 ирина
 
",Частное лицо,"3-к. квартира, 65,1 м², 7/9 эт.","Республика Хакасия, Абакан, пр-т Дружбы Народов, 33","Продам трехкомнатную квартиру 65,1 кв.м. улучшенной планировки на 7 этаже 9-ти этажного панельного жилого дома, который находится в самом престижном районе города. В шаговой доступности детская и взрослая поликлиники, парк Преображенский, парк ""Сады мечты"", гимназия № 8, школы № 12, 29, лицей им. Булакина, много муниципальных и частных детских садов, магазинов. До остановки три минуты ходьбы, можно уехать на автобусе  любого маршрута в любом направлении в любую точку города. Квартира теплая, чтобы не было жарко установили новые батареи с заглушками, имеется кондиционер. Балкон застеклен. Имеется кладовая. Кухня 9 кв.м., что немаловажно,  есть, где развернуться. Сан.узел раздельный. Состояние квартиры можно оценить по фото. В квартире остаётся мебель и бытовая техника,  кроме телевизоров и микроволновой печи. Лифт работает всегда. Собственник. Квартира в долевой собственности, один из собственников - несовершеннолетний ( приобеталась с использованием средств мат. капитала). Риелторов прошу не беспокоить. "
